"lon","lat","depth"
-90.6525,46.636667,-0.250705
-90.65,46.636667,-0.250598
-90.648333,46.636667,-0.250598
-90.198333,46.636667,-0.246494
-87.4725,46.636667,-0.202701
-87.4575,46.636667,-0.002399
-85.034167,46.636667,-0.123706
-90.733333,46.635833,-0.251895
-90.716667,46.635833,-0.251498
-90.715833,46.635833,-0.251498
-90.714167,46.635833,-0.251498
-90.713333,46.635833,-0.251498
-90.711667,46.635833,-0.251498
-90.710833,46.635833,-0.251498
-90.708333,46.635833,-0.251498
-90.703333,46.635833,-0.251407
-90.7025,46.635833,-0.251407
-90.6975,46.635833,-0.2513
-90.696667,46.635833,-0.2513
-90.693333,46.635833,-0.251193
-90.686667,46.635833,-0.251102
-90.685,46.635833,-0.251102
-90.683333,46.635833,-0.251102
-90.680833,46.635833,-0.250995
-90.68,46.635833,-0.250995
-90.679167,46.635833,-0.250995
-90.6775,46.635833,-0.250995
-90.676667,46.635833,-0.250903
-90.673333,46.635833,-0.250903
-90.6725,46.635833,-0.250903
-90.671667,46.635833,-0.250903
-90.665833,46.635833,-0.250796
-90.665,46.635833,-0.250796
-90.660833,46.635833,-0.250705
-90.649167,46.635833,-0.250598
-90.648333,46.635833,-0.250598
-90.6475,46.635833,-0.250598
-90.205,46.635833,-0.246494
-90.201667,46.635833,-0.246402
-87.47,46.635833,-0.202701
-87.469167,46.635833,-0.202701
-87.458333,46.635833,0.297604
-90.920833,46.635,-0.254306
-90.7725,46.635,-0.252307
-90.72,46.635,-0.251605
-90.7125,46.635,-0.251498
-90.71,46.635,-0.251498
-90.699167,46.635,-0.2513
-90.693333,46.635,-0.251193
-90.686667,46.635,-0.251102
-90.685833,46.635,-0.251102
-90.684167,46.635,-0.251102
-90.6825,46.635,-0.251102
-90.680833,46.635,-0.250995
-90.68,46.635,-0.250995
-90.675833,46.635,-0.250903
-90.675,46.635,-0.250903
-90.671667,46.635,-0.250903
-90.668333,46.635,-0.250796
-90.6525,46.635,-0.250705
-90.65,46.635,-0.250598
-90.6475,46.635,-0.250598
-90.646667,46.635,-0.250598
-87.459167,46.635,-0.002399
-90.920833,46.634167,-0.254306
-90.7225,46.634167,-0.251697
-90.719167,46.634167,-0.251605
-90.715833,46.634167,-0.251498
-90.708333,46.634167,-0.251498
-90.700833,46.634167,-0.251407
-90.698333,46.634167,-0.251193
-90.686667,46.634167,-0.251102
-90.685833,46.634167,-0.251102
-90.684167,46.634167,-0.251102
-90.683333,46.634167,-0.251102
-90.6825,46.634167,-0.250995
-90.681667,46.634167,-0.250995
-90.680833,46.634167,-0.250995
-90.675833,46.634167,-0.250903
-90.675,46.634167,-0.250903
-90.674167,46.634167,-0.250903
-90.673333,46.634167,-0.250903
-90.67,46.634167,-0.250796
-90.669167,46.634167,-0.250796
-90.668333,46.634167,-0.250796
-90.659167,46.634167,-0.250705
-90.658333,46.634167,-0.250705
-90.6575,46.634167,-0.250705
-90.6525,46.634167,-0.250705
-90.651667,46.634167,-0.250705
-90.650833,46.634167,-0.250705
-90.646667,46.634167,-0.250598
-90.645833,46.634167,-0.250507
-90.645,46.634167,-0.250507
-87.46,46.634167,-0.202502
-90.920833,46.633333,-0.254306
-90.725833,46.633333,-0.251697
-90.710833,46.633333,-0.251498
-90.698333,46.633333,-0.251193
-90.6975,46.633333,-0.251193
-90.695,46.633333,-0.251193
-90.686667,46.633333,-0.251102
-90.685833,46.633333,-0.251102
-90.685,46.633333,-0.251102
-90.684167,46.633333,-0.251102
-90.683333,46.633333,-0.251102
-90.6825,46.633333,-0.250995
-90.681667,46.633333,-0.250995
-90.675,46.633333,-0.250903
-90.670833,46.633333,-0.250796
-90.660833,46.633333,-0.250705
-90.651667,46.633333,-0.250705
-90.65,46.633333,-0.250598
-90.648333,46.633333,-0.250598
-90.6475,46.633333,-0.250598
-90.645833,46.633333,-0.250507
-90.645,46.633333,-0.250507
-90.644167,46.633333,-0.250507
-90.215,46.633333,-0.246494
-87.460833,46.633333,-0.002505
-86.231667,46.633333,-0.166507
-90.726667,46.6325,-0.251697
-90.724167,46.6325,-0.251697
-90.72,46.6325,-0.251605
-90.704167,46.6325,-0.251407
-90.695833,46.6325,-0.251193
-90.69,46.6325,-0.251102
-90.689167,46.6325,-0.251102
-90.684167,46.6325,-0.251102
-90.683333,46.6325,-0.250995
-90.6725,46.6325,-0.250796
-90.669167,46.6325,-0.250796
-90.6675,46.6325,-0.250796
-90.666667,46.6325,-0.250796
-90.643333,46.6325,-0.250507
-90.6425,46.6325,-0.250507
-90.214167,46.6325,-0.246494
-90.213333,46.6325,-0.246494
-90.2125,46.6325,-0.246494
-85.035,46.6325,-0.123706
-90.92,46.631667,-0.254306
-90.778333,46.631667,-0.252399
-90.728333,46.631667,-0.251804
-90.7275,46.631667,-0.251697
-90.7225,46.631667,-0.251697
-90.721667,46.631667,-0.251605
-90.711667,46.631667,-0.251498
-90.703333,46.631667,-0.251498
-90.7025,46.631667,-0.251407
-90.691667,46.631667,-0.251193
-90.690833,46.631667,-0.251102
-90.69,46.631667,-0.251102
-90.689167,46.631667,-0.251102
-90.686667,46.631667,-0.251102
-90.685,46.631667,-0.251102
-90.684167,46.631667,-0.250995
-90.669167,46.631667,-0.250796
-90.6675,46.631667,-0.250796
-90.666667,46.631667,-0.250796
-90.215,46.631667,-0.246494
-86.235,46.631667,-0.166599
-85.035,46.631667,-0.123706
-84.52,46.631667,-0.106998
-90.729167,46.630833,-0.251804
-90.7225,46.630833,-0.251697
-90.721667,46.630833,-0.251605
-90.720833,46.630833,-0.251605
-90.718333,46.630833,-0.251605
-90.711667,46.630833,-0.251498
-90.7025,46.630833,-0.251498
-90.693333,46.630833,-0.251193
-90.691667,46.630833,-0.251102
-90.680833,46.630833,-0.250995
-90.68,46.630833,-0.250995
-90.673333,46.630833,-0.250796
-90.669167,46.630833,-0.250796
-90.666667,46.630833,-0.250796
-90.665833,46.630833,-0.250705
-90.6525,46.630833,-0.250705
-90.650833,46.630833,-0.250705
-90.640833,46.630833,-0.250507
-90.64,46.630833,-0.2504
-90.2175,46.630833,-0.246494
-86.236667,46.630833,-0.166599
-90.716667,46.63,-0.251605
-90.715833,46.63,-0.251605
-90.713333,46.63,-0.251498
-90.7025,46.63,-0.251498
-90.691667,46.63,-0.251102
-90.678333,46.63,-0.250903
-90.665,46.63,-0.250705
-90.656667,46.63,-0.250705
-90.655833,46.63,-0.250705
-90.653333,46.63,-0.250705
-90.646667,46.63,-0.250507
-90.639167,46.63,-0.2504
-90.638333,46.63,-0.2504
-90.92,46.629167,-0.054309
-90.723333,46.629167,-0.251697
-90.713333,46.629167,-0.251498
-90.7025,46.629167,-0.251498
-90.7,46.629167,-0.251193
-90.698333,46.629167,-0.251193
-90.693333,46.629167,-0.251102
-90.6925,46.629167,-0.251102
-90.691667,46.629167,-0.251102
-90.684167,46.629167,-0.250995
-90.679167,46.629167,-0.250903
-90.676667,46.629167,-0.250903
-90.655833,46.629167,-0.250705
-90.655,46.629167,-0.250705
-90.638333,46.629167,-0.2504
-90.6375,46.629167,-0.2504
-90.636667,46.629167,-0.2504
-90.226667,46.629167,-0.246494
-90.2225,46.629167,-0.246494
-84.5225,46.629167,-0.106906
-90.724167,46.628333,-0.251697
-90.723333,46.628333,-0.251697
-90.703333,46.628333,-0.251498
-90.696667,46.628333,-0.251193
-90.679167,46.628333,-0.250903
-90.671667,46.628333,-0.250796
-90.658333,46.628333,-0.250705
-90.636667,46.628333,-0.2504
-90.635833,46.628333,-0.2504
-90.2275,46.628333,-0.246494
-87.465,46.628333,-0.102496
-90.921667,46.6275,-0.254306
-90.725833,46.6275,-0.251697
-90.724167,46.6275,-0.251697
-90.723333,46.6275,-0.251697
-90.7075,46.6275,-0.251498
-90.6975,46.6275,-0.251102
-90.696667,46.6275,-0.251102
-90.695,46.6275,-0.251102
-90.690833,46.6275,-0.251102
-90.689167,46.6275,-0.251102
-90.684167,46.6275,-0.250995
-90.6825,46.6275,-0.250995
-90.6775,46.6275,-0.250903
-90.669167,46.6275,-0.250705
-90.6675,46.6275,-0.250705
-90.666667,46.6275,-0.250705
-90.663333,46.6275,-0.250705
-90.6625,46.6275,-0.250705
-90.661667,46.6275,-0.250705
-90.660833,46.6275,-0.250705
-90.66,46.6275,-0.250705
-90.659167,46.6275,-0.250705
-90.658333,46.6275,-0.250705
-90.6575,46.6275,-0.250705
-90.648333,46.6275,-0.250507
-90.636667,46.6275,-0.2504
-90.228333,46.6275,-0.246494
-84.524167,46.6275,-0.106906
-90.921667,46.626667,-0.254306
-90.708333,46.626667,-0.251498
-90.704167,46.626667,-0.251498
-90.6975,46.626667,-0.251102
-90.691667,46.626667,-0.251102
-90.685,46.626667,-0.250995
-90.684167,46.626667,-0.250995
-90.68,46.626667,-0.250903
-90.6775,46.626667,-0.250903
-90.671667,46.626667,-0.250796
-90.663333,46.626667,-0.250705
-90.6625,46.626667,-0.250705
-90.658333,46.626667,-0.250598
-90.6575,46.626667,-0.250598
-90.656667,46.626667,-0.250598
-90.634167,46.626667,-0.250293
-90.633333,46.626667,-0.250293
-90.236667,46.626667,-0.146594
-90.230833,46.626667,-0.2466
-90.9225,46.625833,-0.254306
-90.72,46.625833,-0.251605
-90.71,46.625833,-0.251498
-90.709167,46.625833,-0.251498
-90.694167,46.625833,-0.251102
-90.693333,46.625833,-0.251102
-90.691667,46.625833,-0.251102
-90.690833,46.625833,-0.251102
-90.69,46.625833,-0.250995
-90.689167,46.625833,-0.250995
-90.684167,46.625833,-0.250995
-90.680833,46.625833,-0.250903
-90.6775,46.625833,-0.250796
-90.6725,46.625833,-0.250796
-90.671667,46.625833,-0.250796
-90.6625,46.625833,-0.250705
-90.661667,46.625833,-0.250705
-90.66,46.625833,-0.250598
-90.659167,46.625833,-0.250598
-90.6575,46.625833,-0.250598
-90.656667,46.625833,-0.250598
-90.64,46.625833,-0.2504
-90.639167,46.625833,-0.2504
-90.6325,46.625833,-0.250293
-90.24,46.625833,-0.2466
-90.236667,46.625833,-0.2466
-90.810833,46.625,-0.252902
-90.723333,46.625,-0.251697
-90.710833,46.625,-0.251498
-90.71,46.625,-0.251498
-90.704167,46.625,-0.251498
-90.701667,46.625,-0.251498
-90.695833,46.625,-0.251102
-90.693333,46.625,-0.251102
-90.6925,46.625,-0.251102
-90.691667,46.625,-0.251102
-90.685,46.625,-0.250995
-90.681667,46.625,-0.250903
-90.671667,46.625,-0.250705
-90.666667,46.625,-0.250705
-90.665833,46.625,-0.250705
-90.6625,46.625,-0.250598
-90.660833,46.625,-0.250598
-90.66,46.625,-0.250598
-90.6375,46.625,-0.2504
-90.633333,46.625,-0.250293
-90.6325,46.625,-0.250293
-90.631667,46.625,-0.250293
-90.630833,46.625,-0.250293
-90.63,46.625,-0.250293
-90.243333,46.625,0.053403
-90.240833,46.625,-0.2466
-90.236667,46.625,-0.2466
-85.035833,46.625,-0.123706
-84.528333,46.625,-0.106799
-90.924167,46.624167,-0.054309
-90.813333,46.624167,-0.152896
-90.8125,46.624167,0.247098
-90.8075,46.624167,0.147092
-90.806667,46.624167,-0.152896
-90.71,46.624167,-0.251498
-90.7075,46.624167,-0.251498
-90.703333,46.624167,-0.251498
-90.7025,46.624167,-0.251498
-90.701667,46.624167,-0.251498
-90.700833,46.624167,-0.251498
-90.7,46.624167,-0.251102
-90.699167,46.624167,-0.251102
-90.683333,46.624167,-0.250903
-90.660833,46.624167,-0.250598
-90.66,46.624167,-0.250598
-90.645,46.624167,-0.2504
-90.64,46.624167,-0.2504
-90.6375,46.624167,-0.2504
-90.636667,46.624167,-0.250293
-90.634167,46.624167,-0.250293
-90.2475,46.624167,-0.046603
-90.244167,46.624167,-0.2466
-90.243333,46.624167,-0.2466
-90.2425,46.624167,-0.2466
-90.814167,46.623333,0.147092
-90.8025,46.623333,-0.252902
-90.721667,46.623333,-0.251697
-90.720833,46.623333,-0.251605
-90.72,46.623333,-0.251605
-90.719167,46.623333,-0.251605
-90.718333,46.623333,-0.251605
-90.700833,46.623333,-0.251498
-90.6975,46.623333,-0.251102
-90.696667,46.623333,-0.251102
-90.695833,46.623333,-0.251102
-90.693333,46.623333,-0.250995
-90.684167,46.623333,-0.250903
-90.6825,46.623333,-0.250903
-90.66,46.623333,-0.250598
-90.659167,46.623333,-0.250598
-90.646667,46.623333,-0.250507
-90.6425,46.623333,-0.2504
-90.64,46.623333,-0.2504
-90.636667,46.623333,-0.250293
-90.635,46.623333,-0.250293
-90.634167,46.623333,-0.250293
-90.633333,46.623333,-0.250293
-90.631667,46.623333,-0.250293
-90.630833,46.623333,-0.250293
-90.251667,46.623333,0.053296
-90.245,46.623333,-0.2466
-90.244167,46.623333,-0.2466
-90.243333,46.623333,-0.2466
-85.035833,46.623333,-0.123706
-84.53,46.623333,-0.106799
-90.815833,46.6225,-0.052997
-90.805,46.6225,-0.252902
-90.739167,46.6225,-0.251804
-90.729167,46.6225,-0.251697
-90.726667,46.6225,-0.251697
-90.719167,46.6225,-0.251605
-90.699167,46.6225,-0.251102
-90.698333,46.6225,-0.251102
-90.6975,46.6225,-0.251102
-90.696667,46.6225,-0.251102
-90.686667,46.6225,-0.250903
-90.641667,46.6225,-0.2504
-90.640833,46.6225,-0.2504
-90.64,46.6225,-0.2504
-90.639167,46.6225,-0.2504
-90.629167,46.6225,-0.250201
-90.628333,46.6225,-0.250201
-90.626667,46.6225,-0.250201
-90.625,46.6225,-0.250201
-90.255833,46.6225,-0.146701
-90.2525,46.6225,-0.246707
-90.248333,46.6225,-0.2466
-86.255,46.6225,-0.166995
-85.035833,46.6225,-0.123706
-90.8175,46.621667,0.047009
-90.730833,46.621667,-0.251804
-90.706667,46.621667,-0.251498
-90.685833,46.621667,-0.250903
-90.679167,46.621667,-0.250796
-90.668333,46.621667,-0.250705
-90.6675,46.621667,-0.250598
-90.666667,46.621667,-0.250598
-90.643333,46.621667,-0.2504
-90.6425,46.621667,-0.2504
-90.64,46.621667,-0.2504
-90.638333,46.621667,-0.250293
-90.636667,46.621667,-0.250293
-90.6275,46.621667,-0.250201
-90.259167,46.621667,0.053296
-85.035833,46.621667,-0.123706
-84.530833,46.621667,-0.106708
-90.820833,46.620833,-0.152988
-90.82,46.620833,0.147
-90.815833,46.620833,-0.252994
-90.73,46.620833,-0.251804
-90.705,46.620833,-0.251498
-90.6925,46.620833,-0.250995
-90.691667,46.620833,-0.250995
-90.685833,46.620833,-0.250903
-90.685,46.620833,-0.250903
-90.676667,46.620833,-0.250796
-90.67,46.620833,-0.250705
-90.668333,46.620833,-0.250598
-90.666667,46.620833,-0.250598
-90.664167,46.620833,-0.250598
-90.6525,46.620833,-0.250507
-90.651667,46.620833,-0.250507
-90.650833,46.620833,-0.250507
-90.64,46.620833,-0.2504
-90.639167,46.620833,-0.250293
-90.638333,46.620833,-0.250293
-90.634167,46.620833,-0.250293
-90.6275,46.620833,-0.250201
-90.6225,46.620833,-0.250095
-90.2625,46.620833,0.153287
-84.5325,46.620833,-0.106693
-90.825,46.62,-0.252994
-90.823333,46.62,-0.252994
-90.7325,46.62,-0.251804
-90.716667,46.62,-0.251605
-90.715833,46.62,-0.251605
-90.683333,46.62,-0.250903
-90.6775,46.62,-0.250796
-90.676667,46.62,-0.250796
-90.675833,46.62,-0.250705
-90.67,46.62,-0.250705
-90.669167,46.62,-0.250598
-90.668333,46.62,-0.250598
-90.664167,46.62,-0.250598
-90.65,46.62,-0.250507
-90.649167,46.62,-0.250507
-90.640833,46.62,-0.2504
-90.64,46.62,-0.250293
-90.639167,46.62,-0.250293
-90.638333,46.62,-0.250293
-90.6375,46.62,-0.250293
-90.636667,46.62,-0.250293
-90.634167,46.62,-0.250293
-90.6275,46.62,-0.250201
-90.626667,46.62,-0.250201
-90.6225,46.62,-0.250095
-90.621667,46.62,-0.250095
-90.7175,46.619167,-0.251605
-90.714167,46.619167,-0.251605
-90.7,46.619167,-0.250995
-90.694167,46.619167,-0.250995
-90.6925,46.619167,-0.250995
-90.691667,46.619167,-0.250995
-90.690833,46.619167,-0.250903
-90.685,46.619167,-0.250903
-90.683333,46.619167,-0.250796
-90.678333,46.619167,-0.250796
-90.6775,46.619167,-0.250796
-90.675833,46.619167,-0.250705
-90.6725,46.619167,-0.250705
-90.669167,46.619167,-0.250598
-90.666667,46.619167,-0.250598
-90.646667,46.619167,-0.2504
-90.640833,46.619167,-0.250293
-90.64,46.619167,-0.250293
-90.638333,46.619167,-0.250293
-90.635,46.619167,-0.250293
-90.631667,46.619167,-0.250201
-90.630833,46.619167,-0.250201
-90.624167,46.619167,-0.250201
-90.62,46.619167,-0.250095
-87.4625,46.619167,-0.202396
-84.533333,46.619167,-0.106601
-90.9275,46.618333,-0.254306
-90.8275,46.618333,-0.152988
-90.740833,46.618333,-0.251804
-90.715,46.618333,-0.251605
-90.706667,46.618333,-0.251498
-90.703333,46.618333,-0.251498
-90.701667,46.618333,-0.251498
-90.694167,46.618333,-0.250995
-90.693333,46.618333,-0.250995
-90.69,46.618333,-0.250903
-90.668333,46.618333,-0.250598
-90.6675,46.618333,-0.250598
-90.666667,46.618333,-0.250598
-90.665833,46.618333,-0.250598
-90.660833,46.618333,-0.250507
-90.649167,46.618333,-0.2504
-90.648333,46.618333,-0.2504
-90.646667,46.618333,-0.2504
-90.641667,46.618333,-0.2504
-90.640833,46.618333,-0.250293
-90.639167,46.618333,-0.250293
-90.63,46.618333,-0.250201
-90.619167,46.618333,-0.250095
-90.27,46.618333,0.053204
-90.928333,46.6175,-0.054309
-90.828333,46.6175,0.047009
-90.743333,46.6175,-0.251804
-90.7025,46.6175,-0.251498
-90.701667,46.6175,-0.251498
-90.700833,46.6175,-0.251498
-90.7,46.6175,-0.250995
-90.690833,46.6175,-0.250903
-90.676667,46.6175,-0.250705
-90.675833,46.6175,-0.250705
-90.67,46.6175,-0.250598
-90.668333,46.6175,-0.250598
-90.6675,46.6175,-0.250598
-90.664167,46.6175,-0.250507
-90.663333,46.6175,-0.250507
-90.6625,46.6175,-0.250507
-90.660833,46.6175,-0.250507
-90.66,46.6175,-0.250507
-90.648333,46.6175,-0.2504
-90.645,46.6175,-0.2504
-90.641667,46.6175,-0.250293
-90.640833,46.6175,-0.250293
-90.616667,46.6175,-0.250003
-87.4625,46.6175,-0.202396
-86.265833,46.6175,-0.167194
-90.929167,46.616667,-0.254306
-90.718333,46.616667,-0.251605
-90.701667,46.616667,-0.251498
-90.700833,46.616667,-0.251498
-90.689167,46.616667,-0.250903
-90.688333,46.616667,-0.250903
-90.684167,46.616667,-0.250796
-90.680833,46.616667,-0.250796
-90.674167,46.616667,-0.250705
-90.671667,46.616667,-0.250598
-90.67,46.616667,-0.250598
-90.663333,46.616667,-0.250507
-90.6625,46.616667,-0.250507
-90.661667,46.616667,-0.250507
-90.654167,46.616667,-0.2504
-90.653333,46.616667,-0.2504
-90.650833,46.616667,-0.2504
-90.645833,46.616667,-0.2504
-90.6425,46.616667,-0.250293
-90.635,46.616667,-0.250293
-90.634167,46.616667,-0.250201
-90.615,46.616667,-0.250003
-87.4625,46.616667,0.097607
-86.2675,46.616667,-0.1673
-90.9325,46.615833,-0.254306
-90.930833,46.615833,0.145688
-90.831667,46.615833,0.047009
-90.7175,46.615833,-0.251605
-90.716667,46.615833,-0.251605
-90.705833,46.615833,-0.251605
-90.696667,46.615833,-0.250995
-90.683333,46.615833,-0.250796
-90.665833,46.615833,-0.250507
-90.665,46.615833,-0.250507
-90.663333,46.615833,-0.250507
-90.6625,46.615833,-0.250507
-90.661667,46.615833,-0.250507
-90.659167,46.615833,-0.250507
-90.658333,46.615833,-0.250507
-90.656667,46.615833,-0.2504
-90.655,46.615833,-0.2504
-90.654167,46.615833,-0.2504
-90.6525,46.615833,-0.2504
-90.644167,46.615833,-0.2504
-90.643333,46.615833,-0.2504
-90.639167,46.615833,-0.250293
-90.635833,46.615833,-0.250293
-90.635,46.615833,-0.250293
-90.630833,46.615833,-0.250201
-90.63,46.615833,-0.250201
-90.615833,46.615833,-0.250003
-90.614167,46.615833,-0.250003
-90.274167,46.615833,-0.246799
-86.269167,46.615833,-0.1673
-84.535,46.615833,-0.106494
-90.933333,46.615,-0.254306
-90.716667,46.615,-0.251605
-90.715,46.615,-0.251605
-90.709167,46.615,-0.251605
-90.703333,46.615,-0.251498
-90.7025,46.615,-0.251498
-90.699167,46.615,-0.250995
-90.6975,46.615,-0.250995
-90.696667,46.615,-0.250995
-90.694167,46.615,-0.250903
-90.688333,46.615,-0.250903
-90.6875,46.615,-0.250796
-90.681667,46.615,-0.250796
-90.68,46.615,-0.250705
-90.666667,46.615,-0.250507
-90.665,46.615,-0.250507
-90.6625,46.615,-0.250507
-90.644167,46.615,-0.2504
-90.641667,46.615,-0.250293
-90.640833,46.615,-0.250293
-90.636667,46.615,-0.250293
-90.635833,46.615,-0.250293
-90.635,46.615,-0.250201
-90.633333,46.615,-0.250201
-90.631667,46.615,-0.250201
-90.63,46.615,-0.250201
-90.629167,46.615,-0.250201
-90.6275,46.615,-0.250201
-90.625833,46.615,-0.250095
-90.624167,46.615,-0.250095
-90.614167,46.615,-0.250003
-90.279167,46.615,-0.246799
-90.8375,46.614167,0.147
-90.718333,46.614167,-0.251605
-90.7025,46.614167,-0.251498
-90.7,46.614167,-0.250995
-90.698333,46.614167,-0.250995
-90.693333,46.614167,-0.250903
-90.69,46.614167,-0.250903
-90.689167,46.614167,-0.250903
-90.688333,46.614167,-0.250796
-90.685833,46.614167,-0.250796
-90.674167,46.614167,-0.250598
-90.666667,46.614167,-0.250507
-90.665833,46.614167,-0.250507
-90.664167,46.614167,-0.250507
-90.663333,46.614167,-0.250507
-90.6625,46.614167,-0.250507
-90.64,46.614167,-0.250293
-90.638333,46.614167,-0.250293
-90.633333,46.614167,-0.250201
-90.6325,46.614167,-0.250201
-90.63,46.614167,-0.250201
-90.629167,46.614167,-0.250201
-90.628333,46.614167,-0.250201
-90.624167,46.614167,-0.250095
-90.621667,46.614167,-0.250095
-90.620833,46.614167,-0.250095
-90.6175,46.614167,-0.250003
-90.616667,46.614167,-0.250003
-90.6125,46.614167,-0.250003
-90.278333,46.614167,-0.246799
-90.84,46.613333,0.047009
-90.836667,46.613333,-0.252994
-90.714167,46.613333,-0.251605
-90.7075,46.613333,-0.251605
-90.698333,46.613333,-0.250903
-90.688333,46.613333,-0.250796
-90.685833,46.613333,-0.250796
-90.680833,46.613333,-0.250705
-90.68,46.613333,-0.250705
-90.679167,46.613333,-0.250705
-90.674167,46.613333,-0.250598
-90.669167,46.613333,-0.250507
-90.661667,46.613333,-0.250507
-90.645,46.613333,-0.250293
-90.644167,46.613333,-0.250293
-90.638333,46.613333,-0.250293
-90.6375,46.613333,-0.250293
-90.636667,46.613333,-0.250201
-90.635,46.613333,-0.250201
-90.633333,46.613333,-0.250201
-90.6275,46.613333,-0.250095
-90.626667,46.613333,-0.250095
-90.623333,46.613333,-0.250095
-90.619167,46.613333,-0.250003
-90.618333,46.613333,-0.250003
-90.6175,46.613333,-0.250003
-90.61,46.613333,-0.249896
-90.28,46.613333,-0.246799
-90.936667,46.6125,-0.254398
-90.841667,46.6125,-0.252994
-90.713333,46.6125,-0.251605
-90.708333,46.6125,-0.251605
-90.7075,46.6125,-0.251605
-90.700833,46.6125,-0.251498
-90.699167,46.6125,-0.250903
-90.695,46.6125,-0.250903
-90.686667,46.6125,-0.250796
-90.685833,46.6125,-0.250796
-90.685,46.6125,-0.250796
-90.680833,46.6125,-0.250705
-90.679167,46.6125,-0.250705
-90.678333,46.6125,-0.250705
-90.661667,46.6125,-0.2504
-90.6475,46.6125,-0.2504
-90.646667,46.6125,-0.2504
-90.623333,46.6125,-0.250095
-90.619167,46.6125,-0.250003
-90.616667,46.6125,-0.250003
-90.6125,46.6125,-0.250003
-90.611667,46.6125,-0.249896
-90.610833,46.6125,-0.249896
-90.61,46.6125,-0.249896
-90.609167,46.6125,-0.249896
-90.608333,46.6125,-0.249896
-90.281667,46.6125,-0.246799
-87.461667,46.6125,-0.202304
-87.459167,46.6125,0.19769
-90.840833,46.611667,-0.252994
-90.715,46.611667,-0.251605
-90.714167,46.611667,-0.251605
-90.713333,46.611667,-0.251605
-90.7125,46.611667,-0.251605
-90.708333,46.611667,-0.251605
-90.7075,46.611667,-0.251605
-90.7025,46.611667,-0.251605
-90.701667,46.611667,-0.251605
-90.7,46.611667,-0.250903
-90.699167,46.611667,-0.250903
-90.689167,46.611667,-0.250796
-90.688333,46.611667,-0.250796
-90.6875,46.611667,-0.250796
-90.686667,46.611667,-0.250796
-90.685,46.611667,-0.250796
-90.680833,46.611667,-0.250705
-90.68,46.611667,-0.250705
-90.679167,46.611667,-0.250705
-90.678333,46.611667,-0.250705
-90.673333,46.611667,-0.250598
-90.6725,46.611667,-0.250598
-90.671667,46.611667,-0.250598
-90.670833,46.611667,-0.250507
-90.665833,46.611667,-0.250507
-90.664167,46.611667,-0.250507
-90.663333,46.611667,-0.2504
-90.661667,46.611667,-0.2504
-90.6475,46.611667,-0.2504
-90.645833,46.611667,-0.250293
-90.623333,46.611667,-0.250095
-90.620833,46.611667,-0.250003
-90.616667,46.611667,-0.250003
-90.613333,46.611667,-0.250003
-90.610833,46.611667,-0.249896
-90.61,46.611667,-0.249896
-90.606667,46.611667,-0.249896
-90.288333,46.611667,-0.246799
-87.430833,46.611667,-0.201694
-90.9375,46.610833,-0.254398
-90.936667,46.610833,-0.054309
-90.716667,46.610833,-0.251605
-90.714167,46.610833,-0.251605
-90.710833,46.610833,-0.251605
-90.71,46.610833,-0.251605
-90.709167,46.610833,-0.251605
-90.7075,46.610833,-0.251605
-90.705833,46.610833,-0.251605
-90.705,46.610833,-0.251605
-90.701667,46.610833,-0.251605
-90.700833,46.610833,-0.251605
-90.680833,46.610833,-0.250705
-90.679167,46.610833,-0.250705
-90.678333,46.610833,-0.250705
-90.6775,46.610833,-0.250598
-90.675833,46.610833,-0.250598
-90.673333,46.610833,-0.250598
-90.666667,46.610833,-0.250507
-90.645833,46.610833,-0.250293
-90.645,46.610833,-0.250293
-90.613333,46.610833,-0.250003
-90.6125,46.610833,-0.249896
-90.611667,46.610833,-0.249896
-90.608333,46.610833,-0.249896
-90.605833,46.610833,-0.249896
-90.29,46.610833,0.253201
-90.289167,46.610833,-0.246799
-90.288333,46.610833,-0.246799
-86.28,46.610833,-0.167499
-84.541667,46.610833,-0.106403
-90.8475,46.61,-0.252994
-90.713333,46.61,-0.251605
-90.7125,46.61,-0.251605
-90.711667,46.61,-0.251605
-90.71,46.61,-0.251605
-90.709167,46.61,-0.251605
-90.7075,46.61,-0.251605
-90.704167,46.61,-0.251605
-90.701667,46.61,-0.251605
-90.700833,46.61,-0.251605
-90.7,46.61,-0.250903
-90.699167,46.61,-0.250903
-90.680833,46.61,-0.250705
-90.676667,46.61,-0.250598
-90.675833,46.61,-0.250598
-90.6725,46.61,-0.250598
-90.671667,46.61,-0.250507
-90.670833,46.61,-0.250507
-90.67,46.61,-0.250507
-90.6675,46.61,-0.250507
-90.6525,46.61,-0.250293
-90.646667,46.61,-0.250293
-90.611667,46.61,-0.249896
-90.608333,46.61,-0.249896
-90.6075,46.61,-0.249896
-90.604167,46.61,-0.249805
-86.281667,46.61,-0.167606
-90.938333,46.609167,-0.254398
-90.85,46.609167,-0.252994
-90.848333,46.609167,-0.252994
-90.716667,46.609167,-0.251605
-90.715,46.609167,-0.251605
-90.714167,46.609167,-0.251605
-90.700833,46.609167,-0.251605
-90.678333,46.609167,-0.250598
-90.675833,46.609167,-0.250598
-90.67,46.609167,-0.250507
-90.649167,46.609167,-0.2504
-90.648333,46.609167,-0.2504
-90.6475,46.609167,-0.250293
-90.6175,46.609167,-0.250003
-90.6125,46.609167,-0.249896
-90.611667,46.609167,-0.249896
