Degree,x,y,mean_x,mean_y
Earth and Environmental Sciences M.S.,0.6105547585678333,2.5213744968272334,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.7582262606513732,2.957162174592126,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.7145681643080943,2.880842956910241,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.5932485723090404,3.002889904389489,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.9349978828025096,-0.05299493371475883,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.8323710226607555,2.807509216675866,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.8985094093871349,2.711615833649743,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.6505960487914317,2.6935599178172236,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.6188923158836597,3.0500567287303095,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.2608696782183879,2.5456483692027216,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.6371594333243602,2.067474159607995,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.4749998116088145,3.094247612366784,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.6667093300414317,2.925980362305749,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.4574545883727306,3.1383011669016962,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.2145391368460887,2.872337612519372,1.2193625235152477,2.7301590770579462
Electrical Engineering M.S.E.E.,-3.505378100912548,-1.9026300579213018,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.5932859444213145,-1.412609544386756,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.1181338393283122,-1.969698634734046,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.182199057300114,-2.110784021010291,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.5096600466561549,-1.8996038108967657,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.843246158320927,-1.815927711119544,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.5335704946112865,-2.1215313345097417,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.0691916012358897,-1.9832706123494024,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.2035886609149211,-2.0535084873341436,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.18827327724220688,-1.179744449248206,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.21358966465713913,-1.0958759456776495,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.2257271074843639,-1.3216612011097784,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.1758834981513255,-1.3334440857075567,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.056816097457432,-1.5000431209706182,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.2643268966269725,-1.0961019664906377,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.8196931147170299,-1.4521243244313116,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,1.1091320776534312,-1.628101554503333,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.5216370784831279,-0.5518135696553106,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.8318732046675914,-1.849309411635291,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,0.5714630746436351,-1.2885799080036993,0.7707859390568965,-1.5888247162007207
Electrical Engineering M.S.E.E.,-0.5301383471894032,-0.13894793092240043,0.7707859390568965,-1.5888247162007207
Integrated Biosciences M.S.,-1.4629386401581532,-1.57897969781388,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.555488441030956,-1.5534231334828252,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-0.9903137422013051,-1.2785043388508672,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.4611857867645985,-1.3252000480793829,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-0.9021410680222279,3.3561532825327998,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.2507983184265858,-1.9327342182301397,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.0478671527313954,-2.65304454862107,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-0.8417979216980702,-2.777677741637122,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.4267762637543446,-1.587933030714881,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-0.24874851469276016,-1.901146855940711,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.6994663215088612,-1.1106462150715704,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.66957268480537,-1.1708969741963262,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.6172252631592519,-1.4357361465596075,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-0.7821206784653432,3.285445007691491,-1.3046697116303212,-1.4758414894245977
